,index,genre_ids,id_x,popularity,release_date_x,vote_average,vote_count,id_y,movie,production_budget,domestic_gross,worldwide_gross,profit,roi,release_year,genre,main_genre,genre2,genre3,genre4,genre5,genre6,genre7,release_month
607,770,"['18', '35']",72358,8.017000000000001,2012-03-08,6.1,685,1,A Thousand Words,40.0,18450127.0,20790486.0,-19.209514,51.976215,2012,"['Drama', 'Comedy']",Drama,Comedy,,,,,,3
608,771,"['18', '53']",101173,8.016,2012-01-19,6.0,215,99,Coriolanus,10.0,749641.0,2179623.0,-7.820377,21.79623,2012,"['Drama', 'Thriller']",Drama,Thriller,,,,,,1
609,772,"['35', '16', '12', '10751']",133931,7.931,2012-07-07,5.6,131,8,Zambezia,20.0,0.0,34454336.0,14.454336,172.27168,2012,"['Comedy', 'Animation', 'Adventure', 'Family']",Comedy,Animation,Adventure,Family,,,,7
610,773,"['35', '10749']",77875,7.778,2012-12-07,5.6,420,49,Playing For Keeps,35.0,2000000.0,2000000.0,-33.0,5.714285714285714,2012,"['Comedy', 'Romance']",Comedy,Romance,,,,,,12
611,774,"['27', '53']",79694,7.713999999999999,2012-08-24,4.3,221,4,The Apparition,17.0,4936819.0,10637281.0,-6.362719,62.57224117647059,2012,"['Horror', 'Thriller']",Horror,Thriller,,,,,,8
612,775,['18'],482712,7.912999999999999,2018-09-07,6.4,63,4,The Apparition,17.0,4936819.0,10637281.0,-6.362719,62.57224117647059,2018,['Drama'],Drama,,,,,,,9
613,776,"['9648', '53']",118612,7.712000000000001,2012-09-14,5.7,86,2,After,0.65,0.0,0.0,-0.65,0.0,2012,"['Mystery', 'Thriller']",Mystery,Thriller,,,,,,9
614,778,"['18', '10749']",132316,7.701,2012-11-13,6.9,107,64,Jab Tak Hai Jaan,9.2,3047539.0,5806666.0,-3.393334,63.1159347826087,2012,"['Drama', 'Romance']",Drama,Romance,,,,,,11
615,779,"['35', '37']",80304,7.691,2012-03-16,5.2,154,53,Casa De Mi Padre,6.0,5909483.0,8446952.0,2.446952,140.78253333333333,2012,"['Comedy', 'Western']",Comedy,Western,,,,,,3
616,780,"['18', '10749']",9364,7.61,2012-04-09,6.1,115,30,Wuthering Heights,8.0,100915.0,2721534.0,-5.278466,34.019175000000004,2012,"['Drama', 'Romance']",Drama,Romance,,,,,,4
617,781,"['18', '14', '12']",84175,7.53,2012-06-29,6.9,605,18,Beasts Of The Southern Wild,1.8,12795746.0,23265132.0,21.465132,1292.5073333333337,2012,"['Drama', 'Fantasy', 'Adventure']",Drama,Fantasy,Adventure,,,,,6
618,782,"['80', '18', '53']",82525,7.504,2012-07-06,6.3,1246,88,Savages,45.0,47323100.0,82513490.0,37.51349,183.3633111111111,2012,"['Crime', 'Drama', 'Thriller']",Crime,Drama,Thriller,,,,,7
619,783,"['878', '35', '18', '80']",84329,7.485,2012-08-16,6.9,620,26,Robot & Frank,2.5,3317468.0,4934356.0,2.434356,197.37424,2012,"['ScienceFiction', 'Comedy', 'Drama', 'Crime']",ScienceFiction,Comedy,Drama,Crime,,,,8
620,784,"['28', '35', '10749']",109513,7.48,2012-08-22,5.7,312,37,Hit & Run,22.0,13749300.0,17216955.0,-4.783045,78.25888636363636,2012,"['Action', 'Comedy', 'Romance']",Action,Comedy,Romance,,,,,8
621,785,"['53', '27']",76487,7.403,2012-01-06,4.7,441,12,The Devil Inside,1.0,53262945.0,101759490.0,100.75949,10175.949,2012,"['Thriller', 'Horror']",Thriller,Horror,,,,,,1
622,786,"['18', '53']",83686,7.2010000000000005,2012-09-07,6.6,628,46,The Words,6.0,11494838.0,16369708.0,10.369708,272.82846666666666,2012,"['Drama', 'Thriller']",Drama,Thriller,,,,,,9
623,787,"['99', '10402']",101267,7.138999999999999,2012-07-05,6.8,147,79,Katy Perry: Part Of Me,12.0,25326071.0,32700439.0,20.700439,272.50365833333336,2012,"['Documentary', 'Music']",Documentary,Music,,,,,,7
624,788,"['28', '27', '53']",118957,7.117000000000001,2012-09-14,5.5,358,20,Bait,35.0,15325127.0,15471969.0,-19.528031,44.20562571428571,2012,"['Action', 'Horror', 'Thriller']",Action,Horror,Thriller,,,,,9
625,789,"['18', '35']",84355,7.115,2012-06-14,6.6,192,73,Your Sister'S Sister,0.12,1597486.0,3090593.0,2.970593,2575.494166666667,2012,"['Drama', 'Comedy']",Drama,Comedy,,,,,,6
626,790,['35'],82679,7.072,2012-10-26,5.5,249,10,Fun Size,14.0,9409538.0,11166615.0,-2.833385,79.76153571428571,2012,['Comedy'],Comedy,,,,,,,10
627,791,"['35', '10749']",84174,7.05,2012-09-06,5.4,755,35,Bachelorette,3.0,446770.0,12577401.0,9.577401,419.2467,2012,"['Comedy', 'Romance']",Comedy,Romance,,,,,,9
628,792,"['27', '53', '80']",74725,7.0360000000000005,2012-01-04,6.1,332,70,Kill List,0.8,29063.0,462206.0,-0.337794,57.77575,2012,"['Horror', 'Thriller', 'Crime']",Horror,Thriller,Crime,,,,,1
629,793,"['18', '53', '80', '9648']",84188,6.93,2012-08-24,6.4,340,68,Compliance,0.27,319285.0,830700.0,0.5607,307.6666666666667,2012,"['Drama', 'Thriller', 'Crime', 'Mystery']",Drama,Thriller,Crime,Mystery,,,,8
630,794,['18'],96599,6.877000000000001,2012-03-11,6.8,100,66,Eden,2.3,0.0,0.0,-2.3,0.0,2012,['Drama'],Drama,,,,,,,3
631,795,"['18', '10402']",283330,5.372999999999999,2015-06-19,5.8,57,66,Eden,2.3,0.0,0.0,-2.3,0.0,2015,"['Drama', 'Music']",Drama,Music,,,,,,6
632,797,"['53', '18']",360339,3.0610000000000004,2015-09-18,5.4,29,66,Eden,2.3,0.0,0.0,-2.3,0.0,2015,"['Thriller', 'Drama']",Thriller,Drama,,,,,,9
633,799,"['35', '10402']",63574,6.787000000000001,2012-01-13,6.4,70,86,Joyful Noise,27.5,30932113.0,31157914.0,3.657914,113.30150545454543,2012,"['Comedy', 'Music']",Comedy,Music,,,,,,1
634,800,"['12', '18', '10749']",78698,6.76,2012-02-03,6.6,250,99,Big Miracle,40.0,20157300.0,25268680.0,-14.73132,63.1717,2012,"['Adventure', 'Drama', 'Romance']",Adventure,Drama,Romance,,,,,2
635,801,"['35', '10749', '27']",73935,6.65,2012-11-02,5.0,145,79,Vamps,16.0,3361.0,94812.0,-15.905188,0.592575,2012,"['Comedy', 'Romance', 'Horror']",Comedy,Romance,Horror,,,,,11
636,802,"['35', '10749']",82533,6.625,2012-04-06,5.5,103,31,Damsels In Distress,3.0,1007535.0,1324299.0,-1.675701,44.1433,2012,"['Comedy', 'Romance']",Comedy,Romance,,,,,,4
637,803,"['35', '10749']",133698,6.611000000000001,2012-11-11,5.8,345,70,Fly Me To The Moon,25.0,14543943.0,43530281.0,18.530281,174.12112399999998,2012,"['Comedy', 'Romance']",Comedy,Romance,,,,,,11
638,804,['18'],82684,6.546,2012-10-26,7.0,329,67,Chasing Mavericks,20.0,6002756.0,8300821.0,-11.699179,41.504105,2012,['Drama'],Drama,,,,,,,10
639,805,"['14', '10751', '10402', '18']",94352,6.537999999999999,2012-12-21,6.8,82,77,Cirque Du Soleil: Worlds Away,25.0,12512862.0,28012862.0,3.012862,112.051448,2012,"['Fantasy', 'Family', 'Music', 'Drama']",Fantasy,Family,Music,Drama,,,,12
640,806,"['18', '10749', '35']",113947,6.46,2012-10-18,6.9,296,33,The Sessions,1.0,6002451.0,11495204.0,10.495204,1149.5204,2012,"['Drama', 'Romance', 'Comedy']",Drama,Romance,Comedy,,,,,10
641,807,['27'],115210,6.394,2012-10-05,5.6,138,79,Stitches,2.0,0.0,63555.0,-1.936445,3.17775,2012,['Horror'],Horror,,,,,,,10
642,808,"['53', '27']",84178,6.334,2012-01-21,4.9,118,13,Black Rock,1.0,0.0,0.0,-1.0,0.0,2012,"['Thriller', 'Horror']",Thriller,Horror,,,,,,1
643,809,['99'],80215,6.202000000000001,2012-05-18,7.8,259,92,Indie Game: The Movie,0.1,0.0,0.0,-0.1,0.0,2012,['Documentary'],Documentary,,,,,,,5
644,810,"['18', '878', '9648']",134371,6.148,2012-10-12,5.4,66,71,Atlas Shrugged: Part Ii,10.0,3336053.0,3336053.0,-6.663947,33.36053,2012,"['Drama', 'ScienceFiction', 'Mystery']",Drama,ScienceFiction,Mystery,,,,,10
645,811,['18'],82631,6.14,2012-09-28,6.3,64,49,Won'T Back Down,19.0,5310554.0,5745503.0,-13.254497,30.239489473684213,2012,['Drama'],Drama,,,,,,,9
646,813,"['27', '9648', '14', '35']",78381,6.12,2012-08-10,5.0,132,66,Twixt,7.0,0.0,1268346.0,-5.731654,18.11922857142857,2012,"['Horror', 'Mystery', 'Fantasy', 'Comedy']",Horror,Mystery,Fantasy,Comedy,,,,8
647,814,"['18', '99']",89708,6.015,2012-08-22,8.2,276,18,Samsara,4.0,2672413.0,5966671.0,1.966671,149.166775,2012,"['Drama', 'Documentary']",Drama,Documentary,,,,,,8
648,815,"['35', '18', '10749']",100046,5.945,2012-04-27,6.3,70,43,The Giant Mechanical Man,0.9,7396.0,7396.0,-0.892604,0.8217777777777777,2012,"['Comedy', 'Drama', 'Romance']",Comedy,Drama,Romance,,,,,4
649,816,"['35', '27', '53']",80468,5.908,2012-10-05,6.1,59,61,Some Guy Who Kills People,0.3,0.0,0.0,-0.3,0.0,2012,"['Comedy', 'Horror', 'Thriller']",Comedy,Horror,Thriller,,,,,10
650,817,"['35', '10749']",67660,5.905,2012-04-20,6.9,438,45,Think Like A Man,12.0,91547205.0,113373764.0,101.373764,944.7813666666668,2012,"['Comedy', 'Romance']",Comedy,Romance,,,,,,4
651,818,"['18', '53']",135595,5.882000000000001,2012-09-27,5.7,16,3,Trade Of Innocents,5.8,15091.0,15091.0,-5.784909,0.2601896551724137,2012,"['Drama', 'Thriller']",Drama,Thriller,,,,,,9
652,819,"['27', '35']",117942,5.405,2012-03-28,3.5,20,74,Girls Gone Dead,0.5,0.0,0.0,-0.5,0.0,2012,"['Horror', 'Comedy']",Horror,Comedy,,,,,,3
653,820,"['18', '14']",103328,5.31,2012-10-17,7.0,431,25,Holy Motors,4.0,641054.0,4230426.0,0.230426,105.76064999999998,2012,"['Drama', 'Fantasy']",Drama,Fantasy,,,,,,10
654,821,"['35', '80']",95755,5.3020000000000005,2012-03-10,5.9,75,90,Small Apartments,2.0,0.0,0.0,-2.0,0.0,2012,"['Comedy', 'Crime']",Comedy,Crime,,,,,,3
655,822,['35'],79940,4.946000000000001,2012-03-02,5.7,61,44,Tim And Eric'S Billion Dollar Movie,3.0,201436.0,223652.0,-2.776348,7.455066666666667,2012,['Comedy'],Comedy,,,,,,,3
656,823,"['28', '10752']",79935,4.738,2012-04-01,5.4,21,13,Fortress,12.0,6730578.0,46730578.0,34.730578,389.42148333333336,2012,"['Action', 'War']",Action,War,,,,,,4
657,824,"['18', '10749']",89325,4.656000000000001,2012-04-20,5.0,46,34,Darling Companion,12.0,793352.0,1200346.0,-10.799654,10.002883333333331,2012,"['Drama', 'Romance']",Drama,Romance,,,,,,4
658,825,"['36', '18']",96399,4.519,2012-06-01,6.6,63,14,For Greater Glory: The True Story Of Cristiada,12.0,5669081.0,10026255.0,-1.973745,83.552125,2012,"['History', 'Drama']",History,Drama,,,,,,6
659,826,['35'],168027,4.476,2012-04-22,5.1,28,94,Freaky Deaky,6.0,0.0,0.0,-6.0,0.0,2012,['Comedy'],Comedy,,,,,,,4
660,827,"['35', '27']",139715,4.268,2012-04-27,5.0,50,66,Detention Of The Dead,0.5,1778.0,1778.0,-0.498222,0.3556,2012,"['Comedy', 'Horror']",Comedy,Horror,,,,,,4
661,828,"['35', '53', '9648']",122930,4.236000000000001,2012-01-04,5.4,18,9,Breathless,7.0,19910002.0,19910002.0,12.910002,284.4286,2012,"['Comedy', 'Thriller', 'Mystery']",Comedy,Thriller,Mystery,,,,,1
662,829,"['27', '53']",92635,3.595,2012-03-16,4.1,14,11,Snow White: A Deadly Summer,1.0,0.0,0.0,-1.0,0.0,2012,"['Horror', 'Thriller']",Horror,Thriller,,,,,,3
663,830,"['18', '35']",122083,3.535,2012-09-09,5.3,49,89,Superstar,14.0,30628981.0,30628981.0,16.628981,218.7784357142857,2012,"['Drama', 'Comedy']",Drama,Comedy,,,,,,9
664,832,"['878', '28', '14']",281778,3.412,2012-08-29,4.8,55,11,Survivor,20.0,0.0,1703281.0,-18.296719,8.516405,2012,"['ScienceFiction', 'Action', 'Fantasy']",ScienceFiction,Action,Fantasy,,,,,8
665,833,"['28', '80', '53']",334074,21.021,2015-05-29,5.5,581,11,Survivor,20.0,0.0,1703281.0,-18.296719,8.516405,2015,"['Action', 'Crime', 'Thriller']",Action,Crime,Thriller,,,,,5
666,834,['35'],89857,3.38,2012-03-06,5.6,38,28,High Road,0.546173,0.0,0.0,-0.546173,0.0,2012,['Comedy'],Comedy,,,,,,,3
667,835,"['18', '35']",98369,3.253,2012-04-13,5.9,35,72,Blue Like Jazz,1.2,595018.0,595018.0,-0.604982,49.584833333333336,2012,"['Drama', 'Comedy']",Drama,Comedy,,,,,,4
668,836,"['18', '10749']",121602,3.035,2012-11-09,6.2,22,31,Dangerous Liaisons,24.2,17000.0,10447579.0,-13.752421,43.17181404958678,2012,"['Drama', 'Romance']",Drama,Romance,,,,,,11
669,837,"['80', '27', '53']",97794,2.948,2012-05-11,5.1,24,94,The Road,25.0,8114270.0,29206732.0,4.206732,116.826928,2012,"['Crime', 'Horror', 'Thriller']",Crime,Horror,Thriller,,,,,5
670,839,"['35', '10749', '10770']",158150,2.8080000000000003,2012-07-21,5.9,35,66,How To Fall In Love,4.0,0.0,0.0,-4.0,0.0,2012,"['Comedy', 'Romance', 'TVMovie']",Comedy,Romance,TVMovie,,,,,7
671,841,"['18', '10749', '80']",252841,5.936,2014-02-20,7.1,81,89,Highway,2.0,0.0,0.0,-2.0,0.0,2014,"['Drama', 'Romance', 'Crime']",Drama,Romance,Crime,,,,,2
672,844,"['27', '53']",150211,1.928,2012-10-10,4.2,20,96,The Frozen,0.25,0.0,0.0,-0.25,0.0,2012,"['Horror', 'Thriller']",Horror,Thriller,,,,,,10
673,845,"['18', '35']",139998,1.907,2012-01-23,6.7,13,11,Supporting Characters,0.06,4917.0,4917.0,-0.055083,8.195,2012,"['Drama', 'Comedy']",Drama,Comedy,,,,,,1
674,846,"['28', '35']",147767,1.824,2012-12-07,4.7,16,12,Khiladi 786,5.6,385422.0,14683763.0,9.083763,262.2100535714286,2012,"['Action', 'Comedy']",Action,Comedy,,,,,,12
675,848,['53'],146313,1.666,2012-12-10,4.3,14,84,The Cottage,5.0,0.0,1504960.0,-3.49504,30.0992,2012,['Thriller'],Thriller,,,,,,,12
676,856,"['28', '27', '878']",71679,1.325,2012-09-14,5.7,2321,4,Resident Evil: Retribution,65.0,42345531.0,240647629.0,175.647629,370.2271215384616,2012,"['Action', 'Horror', 'ScienceFiction']",Action,Horror,ScienceFiction,,,,,9
677,857,['99'],84318,1.304,2012-09-28,7.5,12,53,The Other Dream Team,0.5,134109.0,314444.0,-0.185556,62.8888,2012,['Documentary'],Documentary,,,,,,,9
678,858,"['27', '878']",211557,1.266,2012-10-28,6.3,13,71,Vessel,0.8,0.0,0.0,-0.8,0.0,2012,"['Horror', 'ScienceFiction']",Horror,ScienceFiction,,,,,,10
679,860,['27'],128484,1.239,2012-08-11,5.6,15,32,Boogeyman,20.0,46752382.0,67192859.0,47.192859,335.964295,2012,['Horror'],Horror,,,,,,,8
680,862,"['14', '35']",224141,13.726,2014-12-25,5.7,2880,77,Into The Woods,56.2,128002372.0,213116401.0,156.916401,379.2106779359431,2014,"['Fantasy', 'Comedy']",Fantasy,Comedy,,,,,,12
681,864,['18'],151693,1.111,2012-01-07,6.7,12,5,Morgan,8.0,3915251.0,7298786.0,-0.701214,91.234825,2012,['Drama'],Drama,,,,,,,1
682,865,"['27', '878', '53']",377264,9.912,2016-09-02,5.7,843,5,Morgan,8.0,3915251.0,7298786.0,-0.701214,91.234825,2016,"['Horror', 'ScienceFiction', 'Thriller']",Horror,ScienceFiction,Thriller,,,,,9
683,866,['99'],180383,1.0759999999999998,2012-10-04,7.1,18,52,Deceptive Practice: The Mysteries And Mentors Of Ricky Jay,0.5,152449.0,152449.0,-0.347551,30.4898,2012,['Documentary'],Documentary,,,,,,,10
684,870,"['10749', '14', '10751', '18']",150689,29.056,2015-03-13,6.7,4517,13,Cinderella,95.0,201151353.0,534551353.0,439.551353,562.6856347368421,2015,"['Romance', 'Fantasy', 'Family', 'Drama']",Romance,Fantasy,Family,Drama,,,,3
685,872,"['27', '53']",381288,25.783,2016-09-26,7.2,10375,50,Split,5.0,138141585.0,278964806.0,273.964806,5579.29612,2016,"['Horror', 'Thriller']",Horror,Thriller,,,,,,9
686,874,"['35', '10749']",409583,2.029,2016-08-02,4.8,16,50,Split,5.0,138141585.0,278964806.0,273.964806,5579.29612,2016,"['Comedy', 'Romance']",Comedy,Romance,,,,,,8
687,877,"['10751', '80', '18']",495193,10.503,2018-03-02,7.0,138,30,Benji,0.5,31559560.0,31559560.0,31.05956,6311.912,2018,"['Family', 'Crime', 'Drama']",Family,Crime,Drama,,,,,3
688,889,"['28', '35', '80']",86987,2.864,2014-06-27,6.1,18,17,Jackpot,0.4,44452.0,44452.0,-0.355548,11.113,2014,"['Action', 'Comedy', 'Crime']",Action,Comedy,Crime,,,,,6
689,891,"['53', '878', '18', '9648']",157353,11.035,2014-04-17,6.0,3491,2,Transcendence,100.0,23022309.0,103039258.0,3.039258,103.039258,2014,"['Thriller', 'ScienceFiction', 'Drama', 'Mystery']",Thriller,ScienceFiction,Drama,Mystery,,,,4
690,894,"['28', '12', '878']",68721,32.093,2013-05-03,6.9,14155,48,Iron Man 3,200.0,408992272.0,1215392272.0,1015.392272,607.696136,2013,"['Action', 'Adventure', 'ScienceFiction']",Action,Adventure,ScienceFiction,,,,,5
691,895,"['28', '12', '14']",76338,31.014,2013-11-08,6.7,10171,66,Thor: The Dark World,150.0,206362140.0,644602516.0,494.602516,429.73501066666665,2013,"['Action', 'Adventure', 'Fantasy']",Action,Adventure,Fantasy,,,,,11
692,896,"['80', '18', '35']",106646,29.518,2013-12-25,7.9,12411,76,The Wolf Of Wall Street,100.0,116900694.0,389870414.0,289.870414,389.870414,2013,"['Crime', 'Drama', 'Comedy']",Crime,Drama,Comedy,,,,,12
693,897,"['878', '53', '18']",49047,27.836,2013-10-04,7.2,9586,16,Gravity,110.0,274092705.0,693698673.0,583.698673,630.6351572727273,2013,"['ScienceFiction', 'Thriller', 'Drama']",ScienceFiction,Thriller,Drama,,,,,10
694,898,"['28', '12', '14', '878']",49521,27.667,2013-06-14,6.5,9758,29,Man Of Steel,225.0,291045518.0,667999518.0,442.999518,296.88867466666665,2013,"['Action', 'Adventure', 'Fantasy', 'ScienceFiction']",Action,Adventure,Fantasy,ScienceFiction,,,,6
695,899,"['18', '28', '12', '14']",64686,25.049,2013-12-25,6.0,2080,12,47 Ronin,175.0,38362475.0,151716815.0,-23.283185,86.69532285714286,2013,"['Drama', 'Action', 'Adventure', 'Fantasy']",Drama,Action,Adventure,Fantasy,,,,12
696,900,"['878', '27', '53']",158015,24.364,2013-06-06,6.2,4797,67,The Purge,3.0,64473115.0,91266581.0,88.266581,3042.2193666666667,2013,"['ScienceFiction', 'Horror', 'Thriller']",ScienceFiction,Horror,Thriller,,,,,6
697,901,"['14', '28', '35', '80']",49524,21.377,2013-07-19,5.6,2047,55,R.I.P.D.,130.0,33618855.0,79076678.0,-50.923322,60.82821384615384,2013,"['Fantasy', 'Action', 'Comedy', 'Crime']",Fantasy,Action,Comedy,Crime,,,,7
698,902,"['12', '14', '28']",57158,21.275,2013-12-13,7.6,7739,21,The Hobbit: The Desolation Of Smaug,250.0,258366855.0,960366855.0,710.366855,384.146742,2013,"['Adventure', 'Fantasy', 'Action']",Adventure,Fantasy,Action,,,,,12
699,903,"['28', '12', '878']",54138,20.487,2013-05-16,7.4,6182,68,Star Trek Into Darkness,190.0,228778661.0,467381584.0,277.381584,245.99030736842104,2013,"['Action', 'Adventure', 'ScienceFiction']",Action,Adventure,ScienceFiction,,,,,5
700,904,"['16', '10751']",62211,20.33,2013-06-21,7.0,6362,53,Monsters University,200.0,268488329.0,743588329.0,543.588329,371.7941645,2013,"['Animation', 'Family']",Animation,Family,,,,,,6
701,905,"['12', '28', '878']",101299,20.187,2013-11-22,7.4,11170,38,The Hunger Games: Catching Fire,130.0,424668047.0,864868047.0,734.868047,665.2831130769231,2013,"['Adventure', 'Action', 'ScienceFiction']",Adventure,Action,ScienceFiction,,,,,11
702,906,"['16', '35', '10751']",93456,19.014,2013-07-03,6.9,7319,22,Despicable Me 2,76.0,368065385.0,975216835.0,899.216835,1283.1800460526315,2013,"['Animation', 'Comedy', 'Family']",Animation,Comedy,Family,,,,,7
703,907,"['27', '53']",138843,18.886,2013-07-19,7.5,5912,93,The Conjuring,20.0,137400141.0,318000141.0,298.000141,1590.000705,2013,"['Horror', 'Thriller']",Horror,Thriller,,,,,,7
704,908,"['28', '878', '12', '9648']",75612,18.534,2013-04-18,6.5,6850,93,Oblivion,120.0,89107235.0,287916633.0,167.916633,239.9305275,2013,"['Action', 'ScienceFiction', 'Adventure', 'Mystery']",Action,ScienceFiction,Adventure,Mystery,,,,4
705,909,"['16', '10751', '35']",109451,18.335,2013-09-27,6.4,1679,13,Cloudy With A Chance Of Meatballs 2,78.0,119793567.0,274392649.0,196.392649,351.7854474358974,2013,"['Animation', 'Family', 'Comedy']",Animation,Family,Comedy,,,,,9
706,910,"['27', '53']",76617,18.256,2013-01-04,5.3,780,55,Texas Chainsaw 3D,20.0,34341945.0,47666013.0,27.666013,238.330065,2013,"['Horror', 'Thriller']",Horror,Thriller,,,,,,1
707,911,"['28', '53']",107846,17.88,2013-10-18,6.7,2799,37,Escape Plan,70.0,25135965.0,103735965.0,33.735965,148.19423571428572,2013,"['Action', 'Thriller']",Action,Thriller,,,,,,10
708,912,"['878', '28', '18', '53']",68724,17.663,2013-08-09,6.4,5406,92,Elysium,120.0,93050117.0,286192091.0,166.192091,238.49340916666665,2013,"['ScienceFiction', 'Action', 'Drama', 'Thriller']",ScienceFiction,Action,Drama,Thriller,,,,8
709,913,"['28', '80', '53']",70074,17.574,2013-02-01,5.4,681,42,Bullet To The Head,55.0,9489829.0,22597969.0,-32.402031,41.087216363636365,2013,"['Action', 'Crime', 'Thriller']",Action,Crime,Thriller,,,,,2
710,914,"['878', '28', '53']",87421,17.434,2013-09-06,6.2,2852,66,Riddick,38.0,42025135.0,94763758.0,56.763758,249.37831052631577,2013,"['ScienceFiction', 'Action', 'Thriller']",ScienceFiction,Action,Thriller,,,,,9
711,915,"['28', '35', '80']",136795,16.912,2013-06-28,6.6,2441,35,The Heat,43.0,159581587.0,229727774.0,186.727774,534.2506372093023,2013,"['Action', 'Comedy', 'Crime']",Action,Comedy,Crime,,,,,6
712,916,"['28', '878', '12']",68726,16.759,2013-07-12,6.8,7632,72,Pacific Rim,190.0,101802906.0,411002906.0,221.002906,216.3173189473684,2013,"['Action', 'ScienceFiction', 'Adventure']",Action,ScienceFiction,Adventure,,,,,7
713,917,"['53', '80']",75656,16.646,2013-05-31,7.4,9871,41,Now You See Me,75.0,117723989.0,342769200.0,267.7692,457.0256,2013,"['Thriller', 'Crime']",Thriller,Crime,,,,,,5
714,918,"['53', '80', '28', '35']",134374,16.509,2013-04-26,6.1,2500,33,Pain & Gain,26.0,49875291.0,81275291.0,55.275291,312.5972730769231,2013,"['Thriller', 'Crime', 'Action', 'Comedy']",Thriller,Crime,Action,Comedy,,,,4
715,919,"['18', '36']",76203,16.493,2013-10-30,7.9,6631,18,12 Years A Slave,20.0,56671993.0,181025343.0,161.025343,905.126715,2013,"['Drama', 'History']",Drama,History,,,,,,10
716,920,"['28', '12', '18', '9648', '10749', '14']",123553,16.484,2013-08-21,6.3,2915,26,The Mortal Instruments: City Of Bones,60.0,31165421.0,75965567.0,15.965567,126.60927833333334,2013,"['Action', 'Adventure', 'Drama', 'Mystery', 'Romance', 'Fantasy']",Action,Adventure,Drama,Mystery,Romance,Fantasy,,8
717,921,"['28', '12', '16', '35', '10751', '14']",49519,16.29,2013-03-22,6.8,3873,26,The Croods,135.0,187168425.0,573068425.0,438.068425,424.4951296296296,2013,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Action,Adventure,Animation,Comedy,Family,Fantasy,,3
